ticket_number,article,quantity,unit_price,timestamp
286400,TRADITIONAL BAGUETTE,1,1.3,17/09/22 11:35
286401,TRADITIONAL BAGUETTE,2,1.3,17/09/22 11:36
286401,GRAND FAR BRETON,1,7.5,17/09/22 11:36
286402,TRADITIONAL BAGUETTE,2,1.3,17/09/22 11:37
286403,TRADITIONAL BAGUETTE,1,1.3,17/09/22 11:37
286403,BAGUETTE,1,1,17/09/22 11:37
286404,COUPE,1,0.15,17/09/22 11:38
286404,BOULE 200G,1,1.2,17/09/22 11:38
286404,BANETTE,1,1.15,17/09/22 11:38
286405,FORMULE SANDWICH,1,7,17/09/22 11:39
286406,BANETTE,1,1.15,17/09/22 11:40
286408,MOISSON,1,2.2,17/09/22 11:43
286409,TRADITIONAL BAGUETTE,1,1.3,17/09/22 11:45
286409,BANETTINE,1,0.7,17/09/22 11:45
286410,COUPE,1,0.15,17/09/22 11:49
286410,TARTELETTE,2,2.2,17/09/22 11:49
286410,COMPLET,1,1.9,17/09/22 11:49
286410,TRADITIONAL BAGUETTE,1,1.3,17/09/22 11:49
286411,TRADITIONAL BAGUETTE,3,1.3,17/09/22 11:50
286412,CAMPAGNE,1,2,17/09/22 11:51
286412,COUPE,1,0.15,17/09/22 11:51
286413,ROYAL 6P,1,21,17/09/22 11:53
286414,BANETTE,2,1.15,17/09/22 11:54
286415,TRADITIONAL BAGUETTE,1,1.3,17/09/22 11:54
286416,FORMULE SANDWICH,1,7,17/09/22 11:55
286417,FORMULE SANDWICH,1,7,17/09/22 11:56
286418,COUPE,1,0.15,17/09/22 11:57
286418,MOISSON,1,2.2,17/09/22 11:57
286419,SPECIAL BREAD,1,2.6,17/09/22 11:58
286420,COMPLET,1,1.9,17/09/22 12:00
286420,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:00
286421,PAIN,2,1.3,17/09/22 12:01
286421,CAFE OU EAU,2,1,17/09/22 12:01
286421,DIVERS BOULANGERIE,1,1,17/09/22 12:01
286421,BAGUETTE,2,1,17/09/22 12:01
286422,TRADITIONAL BAGUETTE,2,1.3,17/09/22 12:02
286423,COUPE,1,0.15,17/09/22 12:04
286423,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:04
286423,FLAN,1,2.2,17/09/22 12:04
286423,CAMPAGNE,1,2,17/09/22 12:04
286423,FINANCIER X5,1,4,17/09/22 12:04
286423,BANETTE,1,1.15,17/09/22 12:04
286423,ECLAIR,1,2.2,17/09/22 12:04
286423,MILLES FEUILLES,1,2.5,17/09/22 12:04
286424,TARTELETTE,1,2.2,17/09/22 12:05
286424,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:05
286425,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:06
286426,BAGUETTE,3,1,17/09/22 12:07
286427,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:07
286428,TRADITIONAL BAGUETTE,4,1.3,17/09/22 12:07
286429,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:08
286430,BANETTE,1,1.15,17/09/22 12:08
286431,COUPE,1,0.15,17/09/22 12:11
286431,SPECIAL BREAD,1,2.6,17/09/22 12:11
286432,BANETTE,1,1.15,17/09/22 12:12
286433,BRIOCHE,1,6,17/09/22 12:17
286433,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:17
286433,FORMULE SANDWICH,2,7,17/09/22 12:17
286434,TARTELETTE,8,2.2,17/09/22 12:19
286434,CEREAL BAGUETTE,1,1.35,17/09/22 12:19
286435,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:20
286436,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:21
286436,SEIGLE,1,2,17/09/22 12:21
286436,COUPE,1,0.15,17/09/22 12:21
286437,COUPE,1,0.15,17/09/22 12:23
286437,TRADITIONAL BAGUETTE,2,1.3,17/09/22 12:23
286437,BAGUETTE,1,1,17/09/22 12:23
286438,BANETTE,1,1.15,17/09/22 12:24
286439,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:25
286440,FORMULE SANDWICH,1,7,17/09/22 12:26
286441,PAIN AUX RAISINS,1,1.6,17/09/22 12:26
286441,PAIN,1,1.3,17/09/22 12:26
286442,TARTE FRUITS 4P,1,10,17/09/22 12:27
286443,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:28
286444,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:30
286445,TRADITIONAL BAGUETTE,3,1.3,17/09/22 12:30
286445,BAGUETTE,1,1,17/09/22 12:30
286446,SAND JB EMMENTAL,2,4,17/09/22 12:34
286446,GRAND FAR BRETON,1,7.5,17/09/22 12:34
286446,COUPE,1,0.15,17/09/22 12:34
286446,SEIGLE,1,2,17/09/22 12:34
286447,BANETTE,1,1.15,17/09/22 12:35
286448,COMPLET,1,1.9,17/09/22 12:38
286448,COUPE,1,0.15,17/09/22 12:38
286448,TRADITIONAL BAGUETTE,2,1.3,17/09/22 12:38
286449,TARTELETTE,3,2.2,17/09/22 12:39
286449,SPECIAL BREAD,1,2.6,17/09/22 12:39
286449,PARIS BREST,1,2.2,17/09/22 12:39
286449,COUPE,1,0.15,17/09/22 12:39
286450,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:41
286450,SPECIAL BREAD,1,2.6,17/09/22 12:41
286451,BANETTE,1,1.15,17/09/22 12:42
286452,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:42
286453,BAGUETTE,1,1,17/09/22 12:43
286455,KOUIGN AMANN,2,2.3,17/09/22 12:52
286455,TRADITIONAL BAGUETTE,2,1.3,17/09/22 12:52
286456,BAGUETTE,1,1,17/09/22 12:56
286456,MACARON,2,1,17/09/22 12:56
286456,PAIN AU CHOCOLAT,1,1.3,17/09/22 12:56
286456,CROISSANT,3,1.2,17/09/22 12:56
286456,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:56
286457,TRADITIONAL BAGUETTE,1,1.3,17/09/22 12:56
286458,COUPE,1,0.15,17/09/22 16:02
286458,SPECIAL BREAD,1,2.6,17/09/22 16:02
286459,BANETTE,1,1.15,17/09/22 16:13
286460,TRADITIONAL BAGUETTE,6,1.3,17/09/22 16:19
286461,TRADITIONAL BAGUETTE,2,1.3,17/09/22 16:26
286461,GD KOUIGN AMANN,1,9,17/09/22 16:26
286462,CROISSANT AMANDES,1,1.6,17/09/22 16:36
286462,PAIN AUX RAISINS,1,1.6,17/09/22 16:36
286463,TRADITIONAL BAGUETTE,1,1.3,17/09/22 16:43
286464,BANETTE,1,1.15,17/09/22 16:50
286465,BOISSON 33CL,1,1.5,17/09/22 16:52
286465,BAGUETTE,1,1,17/09/22 16:52
286466,BANETTE,1,1.15,17/09/22 17:03
286467,TRADITIONAL BAGUETTE,3,1.3,17/09/22 17:04
286468,TRADITIONAL BAGUETTE,2,1.3,17/09/22 17:06
286469,BANETTE,1,1.15,17/09/22 17:13
286470,TRADITIONAL BAGUETTE,1,1.3,17/09/22 17:19
286471,SPECIAL BREAD,1,2.6,17/09/22 17:29
286471,COUPE,1,0.15,17/09/22 17:29
286472,BRIOCHE,2,6,17/09/22 17:31
286473,TRADITIONAL BAGUETTE,2,1.3,17/09/22 17:36
286474,CROISSANT,1,1.2,17/09/22 17:39
286474,TRADITIONAL BAGUETTE,2,1.3,17/09/22 17:39
286474,MOISSON,1,2.2,17/09/22 17:39
286474,COUPE,1,0.15,17/09/22 17:39
286475,BANETTE,1,1.15,17/09/22 17:41
286475,CROISSANT,2,1.2,17/09/22 17:41
286476,CROISSANT,1,1.2,17/09/22 17:42
286476,SABLE F  P,1,1.6,17/09/22 17:42
286476,TRADITIONAL BAGUETTE,1,1.3,17/09/22 17:42
286477,PLAT 7.60E,1,7.6,17/09/22 17:49
286477,PLAT 8.30E,1,8.3,17/09/22 17:49
286477,DIVERS CONFISERIE,1,3,17/09/22 17:49
286477,ECLAIR,1,2.2,17/09/22 17:49
286477,CARAMEL NOIX,1,2.4,17/09/22 17:49
286477,GRAND FAR BRETON,1,7.5,17/09/22 17:49
286477,CHAUSSON AUX POMMES,1,1.6,17/09/22 17:49
286477,CROISSANT,1,1.2,17/09/22 17:49
286477,TROPEZIENNE,1,2.2,17/09/22 17:49
286478,TRADITIONAL BAGUETTE,1,1.3,17/09/22 17:51
286479,TRADITIONAL BAGUETTE,1,1.3,17/09/22 17:53
286479,TARTE FRUITS 4P,2,10,17/09/22 17:53
286480,CROISSANT AMANDES,1,1.6,17/09/22 17:57
286480,COOKIE,1,1.15,17/09/22 17:57
286481,TRADITIONAL BAGUETTE,2,1.3,17/09/22 17:58
286482,DIVERS BOULANGERIE,1,1.5,17/09/22 17:59
286483,TRADITIONAL BAGUETTE,1,1.3,17/09/22 17:59
286484,BAGUETTE,1,1,17/09/22 18:01
286484,COUPE,1,0.15,17/09/22 18:01
286485,TRADITIONAL BAGUETTE,1,1.3,17/09/22 18:06
286485,CROISSANT,2,1.2,17/09/22 18:06
286486,TRADITIONAL BAGUETTE,1,1.3,17/09/22 18:17
286486,CEREAL BAGUETTE,1,1.35,17/09/22 18:17
286487,CROISSANT,1,1.2,17/09/22 18:31
286487,PAIN AU CHOCOLAT,2,1.3,17/09/22 18:31
286488,BOULE 400G,2,1.7,17/09/22 18:33
286488,COUPE,2,0.15,17/09/22 18:33
286489,TRADITIONAL BAGUETTE,1,1.3,17/09/22 18:34
286490,BAGUETTE,1,1,17/09/22 18:35
286491,TRADITIONAL BAGUETTE,1,1.3,17/09/22 18:39
286492,TRADITIONAL BAGUETTE,1,1.3,17/09/22 18:41
286493,TRADITIONAL BAGUETTE,2,1.3,17/09/22 18:49
286494,TRADITIONAL BAGUETTE,2,1.3,17/09/22 18:52
286495,BANETTE,2,1.15,17/09/22 18:58
286497,COUPE,1,0.15,18/09/22 7:38
286497,BAGUETTE,1,1,18/09/22 7:38
286497,CAMPAGNE,1,2,18/09/22 7:38
286498,FICELLE,2,0.7,18/09/22 7:45
286498,TRADITIONAL BAGUETTE,1,1.3,18/09/22 7:45
286498,PAIN AU CHOCOLAT,2,1.3,18/09/22 7:45
286499,BAGUETTE,1,1,18/09/22 7:45
286500,BANETTE,5,1.15,18/09/22 7:48
286500,SEIGLE,1,2,18/09/22 7:48
286500,TRADITIONAL BAGUETTE,3,1.3,18/09/22 7:48
286501,SPECIAL BREAD,1,2.6,18/09/22 7:49
286502,CAMPAGNE,1,2,18/09/22 7:50
286502,COUPE,1,0.15,18/09/22 7:50
286503,CROISSANT,8,1.2,18/09/22 7:52
286503,BRIOCHE,1,6,18/09/22 7:52
286504,TRADITIONAL BAGUETTE,1,1.3,18/09/22 7:54
286505,COUPE,1,0.15,18/09/22 7:58
286505,PAIN AU CHOCOLAT,2,1.3,18/09/22 7:58
286505,BRIOCHE,1,6,18/09/22 7:58
286505,BOULE 200G,1,1.2,18/09/22 7:58
286505,CROISSANT,2,1.2,18/09/22 7:58
286506,BANETTINE,1,0.7,18/09/22 7:59
286507,BAGUETTE,2,1,18/09/22 8:02
286507,TRADITIONAL BAGUETTE,1,1.3,18/09/22 8:02
286508,BAGUETTE,1,1,18/09/22 8:03
286508,BAGUETTE GRAINE,2,1.4,18/09/22 8:03
286509,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:04
286510,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:12
286511,TRADITIONAL BAGUETTE,1,1.3,18/09/22 8:16
286511,TARTELETTE,2,2.2,18/09/22 8:16
286511,CROISSANT,1,1.2,18/09/22 8:16
286512,CROISSANT,1,1.2,18/09/22 8:18
286512,BANETTINE,1,0.7,18/09/22 8:18
286512,BAGUETTE,1,1,18/09/22 8:18
286513,COOKIE,1,1.15,18/09/22 8:20
286513,CROISSANT,6,1.2,18/09/22 8:20
286514,BANETTE,3,1.15,18/09/22 8:21
286515,SPECIAL BREAD,1,2.6,18/09/22 8:22
286515,COUPE,1,0.15,18/09/22 8:22
286516,BANETTE,2,1.15,18/09/22 8:22
286517,PAIN AU CHOCOLAT,8,1.3,18/09/22 8:24
286517,PAIN AUX RAISINS,1,1.6,18/09/22 8:24
286517,CROISSANT,6,1.2,18/09/22 8:24
286518,DEMI BAGUETTE,1,0.5,18/09/22 8:25
286518,FICELLE,1,0.7,18/09/22 8:25
286519,CROISSANT,2,1.2,18/09/22 8:29
286519,TRADITIONAL BAGUETTE,1,1.3,18/09/22 8:29
286519,COUPE,1,0.15,18/09/22 8:29
286519,PAIN AU CHOCOLAT,2,1.3,18/09/22 8:29
286519,PAIN AUX RAISINS,2,1.6,18/09/22 8:29
286519,CAMPAGNE,1,2,18/09/22 8:29
286520,BOULE 200G,1,1.2,18/09/22 8:30
286521,BAGUETTE,1,1,18/09/22 8:31
286522,PAIN AU CHOCOLAT,1,1.3,18/09/22 8:32
286522,BAGUETTE,1,1,18/09/22 8:32
286522,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:32
286523,CROISSANT,1,1.2,18/09/22 8:34
286523,VIK BREAD,1,2.7,18/09/22 8:34
286523,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:34
286523,COUPE,1,0.15,18/09/22 8:34
286524,TRADITIONAL BAGUETTE,1,1.3,18/09/22 8:34
286525,CROISSANT,4,1.2,18/09/22 8:35
286525,PAIN AU CHOCOLAT,4,1.3,18/09/22 8:35
286525,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:35
286526,SPECIAL BREAD,1,2.6,18/09/22 8:36
286527,TRADITIONAL BAGUETTE,4,1.3,18/09/22 8:40
286527,GRAND FAR BRETON,1,7.5,18/09/22 8:40
286527,COUPE,2,0.15,18/09/22 8:40
286527,CROISSANT,4,1.2,18/09/22 8:40
286527,BOULE 400G,2,1.7,18/09/22 8:40
286528,TRADITIONAL BAGUETTE,1,1.3,18/09/22 8:42
286528,CROISSANT,1,1.2,18/09/22 8:42
286529,BRIOCHE,1,6,18/09/22 8:43
286530,VIK BREAD,1,2.7,18/09/22 8:46
286530,CROISSANT,2,1.2,18/09/22 8:46
286530,COUPE,1,0.15,18/09/22 8:46
286530,PT NANTAIS,1,3.5,18/09/22 8:46
286530,CARAMEL NOIX,1,2.4,18/09/22 8:46
286531,CROISSANT,2,1.2,18/09/22 8:50
286531,SPECIAL BREAD,1,2.6,18/09/22 8:50
286531,COUPE,1,0.15,18/09/22 8:50
286532,TRADITIONAL BAGUETTE,1,1.3,18/09/22 8:51
286532,CROISSANT,3,1.2,18/09/22 8:51
286533,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:52
286533,BRIOCHE,1,6,18/09/22 8:52
286534,TRADITIONAL BAGUETTE,2,1.3,18/09/22 8:52
286535,TRADITIONAL BAGUETTE,3,1.3,18/09/22 8:52
286535,PAIN AU CHOCOLAT,2,1.3,18/09/22 8:52
286535,CROISSANT,2,1.2,18/09/22 8:52
286536,PAIN AU CHOCOLAT,3,1.3,18/09/22 8:53
286538,BAGUETTE,1,1,18/09/22 8:56
286539,MOISSON,1,2.2,18/09/22 8:57
286539,BAGUETTE,2,1,18/09/22 8:57
286539,COUPE,1,0.15,18/09/22 8:57
286539,CEREAL BAGUETTE,2,1.35,18/09/22 8:57
286540,VIK BREAD,1,2.7,18/09/22 9:01
286540,MOISSON,1,2.2,18/09/22 9:01
286540,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:01
286540,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:01
286541,TRADITIONAL BAGUETTE,8,1.3,18/09/22 9:02
286542,BAGUETTE,3,1,18/09/22 9:04
286543,PAIN SUISSE PEPITO,1,1.6,18/09/22 9:05
286544,BAGUETTE GRAINE,1,1.4,18/09/22 9:05
286544,CROISSANT,4,1.2,18/09/22 9:05
286545,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:07
286545,CROISSANT,2,1.2,18/09/22 9:07
286546,PAIN BANETTE,1,1.6,18/09/22 9:08
286546,BAGUETTE GRAINE,1,1.4,18/09/22 9:08
286546,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:08
286547,CROISSANT,2,1.2,18/09/22 9:09
286547,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:09
286547,CHAUSSON AUX POMMES,1,1.6,18/09/22 9:09
286547,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:09
286548,BAGUETTE GRAINE,2,1.4,18/09/22 9:12
286549,BAGUETTE,5,1,18/09/22 9:13
286550,BANETTE,2,1.15,18/09/22 9:14
286551,BANETTE,1,1.15,18/09/22 9:16
286552,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:16
286553,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:18
286553,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:18
286553,CROISSANT,2,1.2,18/09/22 9:18
286553,PAIN SUISSE PEPITO,1,1.6,18/09/22 9:18
286554,BANETTE,1,1.15,18/09/22 9:19
286554,TARTELETTE,1,2.2,18/09/22 9:19
286554,MILLES FEUILLES,1,2.5,18/09/22 9:19
286555,BAGUETTE,1,1,18/09/22 9:20
286556,COUPE,2,0.15,18/09/22 9:25
286556,COMPLET,1,1.9,18/09/22 9:25
286556,VIK BREAD,2,2.7,18/09/22 9:25
286557,BOULE 200G,1,1.2,18/09/22 9:26
286557,COUPE,1,0.15,18/09/22 9:26
286559,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:27
286559,GRAND FAR BRETON,1,7.5,18/09/22 9:27
286560,BOULE 400G,2,1.7,18/09/22 9:30
286561,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:31
286561,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:31
286562,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:32
286562,CROISSANT,3,1.2,18/09/22 9:32
286563,PAIN BANETTE,1,1.6,18/09/22 9:33
286563,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:33
286564,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:34
286564,FLAN,1,2.2,18/09/22 9:34
286564,ECLAIR,1,2.2,18/09/22 9:34
286564,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:34
286565,CAFE OU EAU,1,1,18/09/22 9:35
286565,CROISSANT AMANDES,1,1.6,18/09/22 9:35
286565,PAIN AU CHOCOLAT,2,1.3,18/09/22 9:35
286565,BANETTE,1,1.15,18/09/22 9:35
286566,BOULE 200G,1,1.2,18/09/22 9:37
286566,COUPE,1,0.15,18/09/22 9:37
286566,BAGUETTE,1,1,18/09/22 9:37
286567,PAIN AU CHOCOLAT,3,1.3,18/09/22 9:38
286567,BAGUETTE,3,1,18/09/22 9:38
286567,CROISSANT,3,1.2,18/09/22 9:38
286568,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:39
286569,BOULE 400G,1,1.7,18/09/22 9:40
286569,COUPE,1,0.15,18/09/22 9:40
286570,BANETTE,1,1.15,18/09/22 9:40
286571,BOULE 200G,1,1.2,18/09/22 9:41
286571,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:41
286571,COUPE,1,0.15,18/09/22 9:41
286571,CROISSANT,2,1.2,18/09/22 9:41
286572,BAGUETTE,10,1,18/09/22 9:42
286573,CROISSANT,2,1.2,18/09/22 9:43
286573,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:43
286574,PAIN AUX RAISINS,1,1.6,18/09/22 9:43
286575,BAGUETTE,1,1,18/09/22 9:44
286576,SPECIAL BREAD,1,2.6,18/09/22 9:45
286576,COUPE,1,0.15,18/09/22 9:45
286577,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:46
286577,ECLAIR,2,2.2,18/09/22 9:46
286577,FLAN,1,2.2,18/09/22 9:46
286578,PAIN AUX RAISINS,2,1.6,18/09/22 9:46
286578,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:46
286578,CROISSANT,1,1.2,18/09/22 9:46
286578,PAIN AU CHOCOLAT,2,1.3,18/09/22 9:46
286579,BAGUETTE,1,1,18/09/22 9:48
286580,CAMPAGNE,1,2,18/09/22 9:48
286580,COUPE,1,0.15,18/09/22 9:48
286582,FINANCIER X5,1,4,18/09/22 9:49
286582,PAIN SUISSE PEPITO,2,1.6,18/09/22 9:49
286582,PAIN AU CHOCOLAT,1,1.3,18/09/22 9:49
286582,CROISSANT,1,1.2,18/09/22 9:49
286583,CEREAL BAGUETTE,5,1.35,18/09/22 9:50
286584,TRADITIONAL BAGUETTE,2,1.3,18/09/22 9:51
286584,COMPLET,1,1.9,18/09/22 9:51
286584,COUPE,1,0.15,18/09/22 9:51
286585,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:52
286586,SPECIAL BREAD,1,2.6,18/09/22 9:52
286586,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:52
286587,MOISSON,1,2.2,18/09/22 9:54
286587,CROISSANT,2,1.2,18/09/22 9:54
286587,COUPE,1,0.15,18/09/22 9:54
286588,SEIGLE,2,2,18/09/22 9:54
286589,GD KOUIGN AMANN,1,9,18/09/22 9:56
286589,CROISSANT,1,1.2,18/09/22 9:56
286589,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:56
286589,PAIN AU CHOCOLAT,2,1.3,18/09/22 9:56
286590,COMPLET,1,1.9,18/09/22 9:56
286590,COUPE,1,0.15,18/09/22 9:56
286590,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:56
286590,FICELLE,1,0.7,18/09/22 9:56
286591,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:58
286591,TARTELETTE,1,2.2,18/09/22 9:58
286592,BANETTE,1,1.15,18/09/22 9:59
286593,TRADITIONAL BAGUETTE,1,1.3,18/09/22 9:59
286594,VIK BREAD,1,2.7,18/09/22 10:00
286594,BANETTE,1,1.15,18/09/22 10:00
286594,GRAND FAR BRETON,1,7.5,18/09/22 10:00
286595,COUPE,1,0.15,18/09/22 10:01
286595,BANETTE,1,1.15,18/09/22 10:01
286595,MOISSON,1,2.2,18/09/22 10:01
286596,BANETTE,1,1.15,18/09/22 10:02
286596,TARTELETTE,2,2.2,18/09/22 10:02
286597,BANETTE,1,1.15,18/09/22 10:03
286597,BANETTINE,1,0.7,18/09/22 10:03
286598,PAIN AU CHOCOLAT,3,1.3,18/09/22 10:05
286598,BAGUETTE,1,1,18/09/22 10:05
286598,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:05
286599,SPECIAL BREAD,1,2.6,18/09/22 10:07
286599,BRIOCHE,1,6,18/09/22 10:07
286599,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:07
286600,BAGUETTE,2,1,18/09/22 10:09
286601,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:09
286602,BANETTE,1,1.15,18/09/22 10:10
286603,GRAND FAR BRETON,1,7.5,18/09/22 10:11
286603,GD KOUIGN AMANN,2,9,18/09/22 10:11
286604,TRADITIONAL BAGUETTE,3,1.3,18/09/22 10:12
286605,BANETTINE,1,0.7,18/09/22 10:13
286605,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:13
286606,TRADITIONAL BAGUETTE,10,1.3,18/09/22 10:14
286607,BOULE 400G,1,1.7,18/09/22 10:16
286607,ECLAIR,1,2.2,18/09/22 10:16
286607,COUPE,1,0.15,18/09/22 10:16
286608,BAGUETTE,1,1,18/09/22 10:17
286608,PT NANTAIS,2,3.5,18/09/22 10:17
286608,KOUIGN AMANN,3,2.3,18/09/22 10:17
286608,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:17
286609,BANETTE,1,1.15,18/09/22 10:18
286609,BAGUETTE,1,1,18/09/22 10:18
286610,FLAN,6,2.2,18/09/22 10:18
286611,COUPE,1,0.15,18/09/22 10:20
286611,MOISSON,1,2.2,18/09/22 10:20
286612,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:21
286613,BAGUETTE,1,1,18/09/22 10:21
286614,SPECIAL BREAD,1,2.6,18/09/22 10:22
286614,COUPE,1,0.15,18/09/22 10:22
286615,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:22
286616,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:23
286617,SPECIAL BREAD,1,2.6,18/09/22 10:24
286617,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:24
286617,COUPE,1,0.15,18/09/22 10:24
286618,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:24
286619,BANETTE,2,1.15,18/09/22 10:25
286620,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:25
286621,COUPE,1,0.15,18/09/22 10:26
286621,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:26
286621,VIK BREAD,1,2.7,18/09/22 10:26
286622,PAIN AU CHOCOLAT,1,1.3,18/09/22 10:28
286622,SPECIAL BREAD,1,2.6,18/09/22 10:28
286622,COUPE,1,0.15,18/09/22 10:28
286622,CROISSANT,1,1.2,18/09/22 10:28
286623,SABLE F  P,1,1.6,18/09/22 10:29
286623,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:29
286624,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:29
286625,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:30
286626,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:30
286627,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:31
286628,BOULE 400G,1,1.7,18/09/22 10:32
286629,MILLES FEUILLES,1,2.5,18/09/22 10:34
286629,CARAMEL NOIX,1,2.4,18/09/22 10:34
286630,TRADITIONAL BAGUETTE,3,1.3,18/09/22 10:35
286630,PAIN SUISSE PEPITO,1,1.6,18/09/22 10:35
286630,PAIN AU CHOCOLAT,1,1.3,18/09/22 10:35
286631,SPECIAL BREAD KG,1,5.2,18/09/22 10:36
286632,ECLAIR,2,2.2,18/09/22 10:37
286632,MILLES FEUILLES,2,2.5,18/09/22 10:37
286632,PAIN BANETTE,1,1.6,18/09/22 10:37
286633,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:38
286633,GRAND FAR BRETON,2,7.5,18/09/22 10:38
286634,CROISSANT,1,1.2,18/09/22 10:39
286634,PAIN AU CHOCOLAT,1,1.3,18/09/22 10:39
286634,COOKIE,2,1.15,18/09/22 10:39
286634,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:39
286635,TRADITIONAL BAGUETTE,4,1.3,18/09/22 10:40
286636,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:41
286636,BANETTINE,1,0.7,18/09/22 10:41
286637,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:41
286637,FLAN,1,2.2,18/09/22 10:41
286638,PAIN AU CHOCOLAT,2,1.3,18/09/22 10:42
286639,COUPE,2,0.15,18/09/22 10:43
286639,BOULE 200G,2,1.2,18/09/22 10:43
286640,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:44
286640,PAIN AU CHOCOLAT,4,1.3,18/09/22 10:44
286640,SPECIAL BREAD,1,2.6,18/09/22 10:44
286641,TRADITIONAL BAGUETTE,2,1.3,18/09/22 10:45
286642,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:46
286643,TARTE FRUITS 4P,1,10,18/09/22 10:47
286644,CAMPAGNE,1,2,18/09/22 10:48
286644,BAGUETTE,1,1,18/09/22 10:48
286644,COUPE,1,0.15,18/09/22 10:48
286645,BANETTE,1,1.15,18/09/22 10:49
286646,BAGUETTE GRAINE,1,1.4,18/09/22 10:50
286646,PAIN AU CHOCOLAT,3,1.3,18/09/22 10:50
286646,CROISSANT,2,1.2,18/09/22 10:50
286646,PAIN AUX RAISINS,1,1.6,18/09/22 10:50
286646,BAGUETTE,1,1,18/09/22 10:50
286647,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:52
286647,MILLES FEUILLES,3,2.5,18/09/22 10:52
286647,ECLAIR,2,2.2,18/09/22 10:52
286648,TRADITIONAL BAGUETTE,1,1.3,18/09/22 10:52
286649,SPECIAL BREAD,1,2.6,18/09/22 10:54
